uid,period,period_group,source,subterm,matched_text,context,label,pattern_class,label_v2,label_final
arshkon_3904411087,2024-04,2024,kaggle_arshkon,langchain,langchain,"etrieval augmented (rag), etc.) experience implementing and integrating ai-driven utilizing python, langchain, openai rest hugging jupyter notebooks, or similar technologies. experience architecting software s",true_positive,strict,true_positive,true_positive
asaniczka_f0f06a25ef2bdc99,2024-01,2024,kaggle_asaniczka,langchain,langchain,"ating with feature sets. - end-to-end customer-ready and experience. - python, tensorflow, pytorch, langchain - sql, oracle. - azure",true_positive,strict,true_positive,true_positive
asaniczka_1a345cad86d91dae,2024-01,2024,kaggle_asaniczka,langchain,langchain,"llms) such as gpt, llama2 or similar architectures. knowledge of llm-integration frameworks such as langchain, and proficiency in fine – tuning these for tasks. proficiency in such as python and experience wit",true_positive,strict,true_positive,true_positive
arshkon_3904092471,2024-04,2024,kaggle_arshkon,langchain,langchain,"orflow, and automl.good and experience in applications using (llms) on cloud, with a preference for langchain.experience with genai frameworks such as ai and other open-source platforms suitable for cloud plat",true_positive,strict,true_positive,true_positive
asaniczka_4d8ef07338c9aad8,2024-01,2024,kaggle_asaniczka,langchain,langchain,"rameworks using azure/gcp to q&a using genai. demonstrate skills and experience with llm tools and (langchain, promptflow, db, engineering...) must have and to llm projects at other clients in a role can bring",true_positive,strict,true_positive,true_positive
asaniczka_430cc14c76510d65,2024-01,2024,kaggle_asaniczka,langchain,langchain,experience of high large-scale ai/ml systems have experience fast-paced engineering teams have used langchain and contributed to the project.,true_positive,strict,true_positive,true_positive
arshkon_3904060936,2024-04,2024,kaggle_arshkon,langchain,langchain,"tion and technologies (docker, kubernetes) for ml deployments. experience with tensorflow, pytorch, langchain, numpy, pandas, polars, and related. excellent and skills. degree (or in engineering, or discipline",true_positive,strict,true_positive,true_positive
asaniczka_5b293941814f9327,2024-01,2024,kaggle_asaniczka,langchain,langchain,"proficiency in pl commonly used for ai and such as python, r, or generative ai skills: engineering, langchain, ai ml frameworks: familiarity with libraries and frameworks like tensorflow, pytorch, or scikit-le",true_positive,strict,true_positive,true_positive
arshkon_3904360515,2024-04,2024,kaggle_arshkon,langchain,langchain,"ers, api and functions.experience with llms, e.g., openai, anthropic, ai, azure ai.familiarity with langchain, llama_index, and their application in projects.use of ai and for programming. desirablefamiliarity",true_positive,strict,true_positive,true_positive
arshkon_3902843634,2024-04,2024,kaggle_arshkon,langchain,langchain,"job description:we are a and ai engineer to our ai team. the will have experience in autogen, langchain, python and engineering. as an ai engineer, you will be for designing, and implementing ai systems ",true_positive,strict,true_positive,true_positive
asaniczka_0b05055029ed5351,2024-01,2024,kaggle_asaniczka,langchain,langchain,"nchant for generative ai and including semantic embeddings, and familiarity with frameworks such as langchain is desirable. and problem-solving abilities with a self-driven of functioning autonomously under th",true_positive,strict,true_positive,true_positive
asaniczka_2cce827e44dea16e,2024-01,2024,kaggle_asaniczka,langchain,langchain,"ind backend: nextjs, typescript, edgedb/postgresql, milvus cloud: aws, terraform, kubernetes ai/ml: langchain, openai, anthropic, and 💼 work",true_positive,strict,true_positive,true_positive
asaniczka_bf08ddf1711fc7bb,2024-01,2024,kaggle_asaniczka,langchain,langchain," nosql, and particularly postgresql. and hands-on experience with like elasticsearch and tools like langchain. containerization & proficiency in containerization technologies like docker and tools such as kube",true_positive,strict,true_positive,true_positive
asaniczka_77f4f0c714085e3a,2024-01,2024,kaggle_asaniczka,langchain,langchain,"iliarity with generative ai technologies including use of genai (e.g. gpt-4, embeddings, databases, langchain, etc full stack experience and familiarity with the of end-to-end tools including node.js experienc",true_positive,strict,true_positive,true_positive
linkedin_li-4390381860,2026-03,2026,scraped,langchain,langchain," controls. **python ai engineering** * build high python microservices and ai using fastapi, flask, langchain, llamaindex, and mcp sdks. * engineer ai systems for scale retrieval, and agent orchestration. **te",true_positive,strict,true_positive,true_positive
linkedin_li-4391396123,2026-03,2026,scraped,langchain,langchain,\| security might be 1. **backend:** python and api 2. reactjs 3. **cloud:** azure cloud 4. **ai:** langchain stack 5. **db:** * design and develop **backend services using python and api** * build react-based,true_positive,strict,true_positive,true_positive
linkedin_li-4390907886,2026-03,2026,scraped,langchain,langchain,"approaches. * assess technologies, libraries, and including platforms like chatgpt, github copilot, langchain, langsmith, crewai, retrieval-augmented tools, and services. * where ai features can address or imp",true_positive,strict,true_positive,true_positive
linkedin_li-4397754989,2026-04,2026,scraped,langchain,langchain,"roduction-grade ai systems. * deep hands-on experience with: | * multi-agent frameworks (langgraph, langchain, langsmith, or equivalents) * rag and systems * agent methodologies * strong proficiency in python ",true_positive,strict,true_positive,true_positive
linkedin_li-4387803752,2026-04,2026,scraped,langchain,langchain,"ting multi-agent systems, including agent state, and workflows * familiarity with ai frameworks and langchain or similar) * of multi-model architectures — knowing when and how to tasks llms for and quality tra",true_positive,strict,true_positive,true_positive
linkedin_li-4394396893,2026-04,2026,scraped,langchain,langchain,"d service offerings such as agentspace, notebooklm, agent * of ai frameworks such as adk, a2a, mcp, langchain, etc. * good of firewalls, load balancing (ip, dns, guardrails, vnets) and to cloud security, ad, a",true_positive,strict,true_positive,true_positive
linkedin_li-4392071032,2026-03,2026,scraped,langchain,langchain,"or appointment logistics. * **architect for the | be the on integrating databases, frameworks (like langchain), and llm into a mature service-oriented architecture. * the | as the translator between the ""stoch",true_positive,strict,true_positive,true_positive
linkedin_li-4356527470,2026-04,2026,scraped,langchain,langchain,"or ai-enhanced workflows. - familiarity with llm frameworks, and prototyping (strong preference for langchain). - experience working with embeddings, databases, and semantic (e.g., chromadb, pgvector, or equiv",true_positive,strict,true_positive,true_positive
linkedin_li-4398614686,2026-04,2026,scraped,langchain,langchain,"strong skills in python (including langchain, openai etc.). ? solid of software engineering and good to have - design patterns. ? experience wit",true_positive,strict,true_positive,true_positive
linkedin_li-4388989494,2026-03,2026,scraped,langchain,langchain,"js, javascript, postgres, db and similar). * experience and systems * experience with llms, and ai (langchain, rag, etc.) * or early-stage experience * contributions to in github * experience with ai/ml platfo",true_positive,strict,true_positive,true_positive
linkedin_li-4371540783,2026-03,2026,scraped,langchain,langchain,"les. * 2+ years experience hands-on with ai and frameworks and protocols (e.g., agentcore, strands, langchain, mcp, a2a). * 2+ years experience and in ai and llm systems, including tool use, multi-step workflo",true_positive,strict,true_positive,true_positive
linkedin_li-4362317823,2026-03,2026,scraped,langchain,langchain,"ools (e.g., claude code, agent prompts, skills, cursor), (e.g., mcp, aws and agent frameworks (e.g. langchain, langgraph, crewai) * design - strong of software design and systems architecture. * - strong and f",true_positive,strict,true_positive,true_positive
linkedin_li-4392884168,2026-04,2026,scraped,langchain,langchain,"ode and contribute to of platform quality. **ai and * work with agent frameworks such as langgraph, langchain, or similar systems to implement multi-step ai workflows. * llm and and experimentation workflows t",true_positive,strict,true_positive,true_positive
linkedin_li-4398380877,2026-04,2026,scraped,langchain,langchain,". * familiarity with postgresql, etl and s3 data handling. * genai stack * hands-on experience with langchain, langgraph, and langsmith for workflows * experience with databases * proficiency in react-based ai",true_positive,strict,true_positive,true_positive
linkedin_li-4328957443,2026-04,2026,scraped,langchain,langchain,"amiliarity with (llms) and their application in systems. + familiarity with agent frameworks (e.g., langchain, autogen, crewai, rag) or research in multi-agent reinforcement learning. + experience in designing",true_positive,strict,true_positive,true_positive
linkedin_li-4380983512,2026-03,2026,scraped,langchain,langchain,"erience with training/inference frameworks: * vllm, deepspeed, megatron-lm * experience ai systems (langchain, langgraph, crewai, etc.) * knowledge of ai * experience with and customer-facing **what we offer**",true_positive,strict,true_positive,true_positive
linkedin_li-4377860613,2026-03,2026,scraped,langchain,langchain,"s, react js * strong working experience with genai, llm mcp, db, rag, ai, ai frameworks like adk or langchain/langgraph, ai agents. * strong experience with cloud platforms like gcp, azure or aws and cloud tec",true_positive,strict,true_positive,true_positive
linkedin_li-4391777209,2026-03,2026,scraped,langchain,langchain,"ent systems for and decision-making. * implement and tool-use capabilities using frameworks such as langchain, autogpt, or similar. * ai with systems, and business workflows to efficiency. * analyze, and docum",true_positive,strict,true_positive,true_positive
linkedin_li-4388511182,2026-03,2026,scraped,langchain,langchain,"mandatory); to java/typescript is a plus. hands-on experience with llms and genai frameworks (e.g., langchain-style agent frameworks). experience with ai tool use, multi-agent coordination. experience with dat",true_positive,strict,true_positive,true_positive
linkedin_li-4319489735,2026-03,2026,scraped,langchain,langchain," data on customer * experience with code utilizing llms, engineering, tuning, and frameworks (e.g., langchain, copilot) * familiarity with and platforms cloud, experience platform etc.) * strong ability to par",true_positive,strict,true_positive,true_positive
